date,test_year,model,n_outside_minmax,n_outside_quantiles,Specific_Cond_Mean_outside,pH_Median_outside,month_sin_outside,month_cos_outside,flow_7day_avg_outside,turb_3day_outside,turb_flow_outside,Dissolved_Oxygen_Mean_outside,actual,pred,abs_error
2024-09-02,2024,catboost,0,0,False,False,False,False,False,False,False,False,52.000000,55.487324,3.487324
2024-09-03,2024,catboost,0,0,False,False,False,False,False,False,False,False,51.750000,54.979026,3.229026
2024-09-04,2024,catboost,0,0,False,False,False,False,False,False,False,False,51.500000,55.879039,4.379039
2024-09-12,2024,catboost,0,1,False,False,False,False,False,False,False,False,53.000000,59.429692,6.429692
2024-09-16,2024,catboost,0,0,False,False,False,False,False,False,False,False,56.000000,60.361638,4.361638
2024-09-17,2024,catboost,0,1,False,False,False,False,False,False,False,False,54.000000,62.639045,8.639045
2024-09-18,2024,catboost,0,1,False,False,False,False,False,False,False,False,55.900000,62.750291,6.850291
2024-09-19,2024,catboost,0,1,False,False,False,False,False,False,False,False,55.000000,62.025271,7.025271
2024-09-20,2024,catboost,0,1,False,False,False,False,False,False,False,False,55.400000,61.878780,6.478780
2024-09-21,2024,catboost,0,0,False,False,False,False,False,False,False,False,55.000000,59.500026,4.500026
2024-09-22,2024,catboost,0,1,False,False,False,False,False,False,False,False,53.800000,61.020665,7.220665
2024-09-23,2024,catboost,1,1,False,True,False,False,False,False,False,False,51.700000,60.295613,8.595613
2024-09-24,2024,catboost,1,1,False,True,False,False,False,False,False,False,52.500000,59.992085,7.492085
2024-09-25,2024,catboost,0,1,False,False,False,False,False,False,False,False,51.500000,60.393447,8.893447
2024-09-26,2024,catboost,0,1,False,False,False,False,False,False,False,False,55.200000,59.427625,4.227625
2024-09-27,2024,catboost,1,1,False,True,False,False,False,False,False,False,53.400000,59.471460,6.071460
2024-09-28,2024,catboost,1,1,False,True,False,False,False,False,False,False,57.000000,59.695708,2.695708
2024-10-04,2024,catboost,0,1,False,False,False,False,False,False,False,False,56.200000,61.684108,5.484108
2024-10-05,2024,catboost,0,1,False,False,False,False,False,False,False,False,61.000000,62.067252,1.067252
2024-10-06,2024,catboost,0,1,False,False,False,False,False,False,False,False,57.000000,65.398303,8.398303
2024-10-07,2024,catboost,0,2,False,False,False,False,False,False,False,False,56.700000,64.005059,7.305059
2024-10-08,2024,catboost,1,2,False,True,False,False,False,False,False,False,60.700000,64.148544,3.448544
2024-10-09,2024,catboost,1,2,False,True,False,False,False,False,False,False,62.000000,64.122617,2.122617
2024-10-10,2024,catboost,1,2,False,True,False,False,False,False,False,False,62.500000,65.366877,2.866877
2024-10-11,2024,catboost,1,2,False,True,False,False,False,False,False,False,62.500000,66.517428,4.017428
2024-10-12,2024,catboost,1,2,False,True,False,False,False,False,False,False,61.200000,67.044599,5.844599
2024-10-13,2024,catboost,0,2,False,False,False,False,False,False,False,False,65.600000,67.010330,1.410330
2024-10-14,2024,catboost,0,2,False,False,False,False,False,False,False,False,62.900000,65.856616,2.956616
2024-10-15,2024,catboost,1,2,False,True,False,False,False,False,False,False,61.800000,64.852893,3.052893
2024-10-16,2024,catboost,1,2,False,True,False,False,False,False,False,False,62.000000,64.834170,2.834170
2024-10-17,2024,catboost,1,2,False,True,False,False,False,False,False,False,63.400000,65.145441,1.745441
2024-10-18,2024,catboost,1,2,False,True,False,False,False,False,False,False,61.500000,64.110485,2.610485
2024-10-19,2024,catboost,0,2,False,False,False,False,False,False,False,False,61.000000,63.481533,2.481533
2024-10-20,2024,catboost,0,2,False,False,False,False,False,False,False,False,63.600000,63.729750,0.129750
2024-10-21,2024,catboost,1,2,False,True,False,False,False,False,False,False,62.600000,60.899617,1.700383
2024-10-22,2024,catboost,0,1,False,False,False,False,False,False,False,False,59.000000,57.359085,1.640915
2024-10-23,2024,catboost,0,1,False,False,False,False,False,False,False,False,61.300000,58.942515,2.357485
2024-10-24,2024,catboost,0,2,False,False,False,False,False,False,False,False,59.900000,61.093657,1.193657
2024-10-25,2024,catboost,0,2,False,False,False,False,False,False,False,False,59.400000,61.337531,1.937531
2024-10-26,2024,catboost,0,1,False,False,False,False,False,False,False,False,59.800000,59.450108,0.349892
2024-10-27,2024,catboost,0,1,False,False,False,False,False,False,False,False,57.600000,59.323033,1.723033
2024-10-28,2024,catboost,0,0,False,False,False,False,False,False,False,False,59.000000,58.111217,0.888783
2024-10-29,2024,catboost,0,0,False,False,False,False,False,False,False,False,60.000000,58.339717,1.660283
2025-04-15,2025,rf_grid,0,3,False,False,False,False,False,False,False,False,81.500000,76.243916,5.256084
2025-04-16,2025,rf_grid,0,3,False,False,False,False,False,False,False,False,81.700000,75.470184,6.229816
2025-04-17,2025,rf_grid,0,3,False,False,False,False,False,False,False,False,81.500000,75.653289,5.846711
2025-04-18,2025,rf_grid,0,2,False,False,False,False,False,False,False,False,82.500000,75.306156,7.193844
2025-04-19,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,81.100000,75.241033,5.858967
2025-04-20,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,79.100000,75.353493,3.746507
2025-04-21,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,80.500000,75.272779,5.227221
2025-04-22,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,79.500000,74.087125,5.412875
2025-04-23,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,81.500000,74.223126,7.276874
2025-04-24,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,80.500000,75.269265,5.230735
2025-04-25,2025,rf_grid,0,2,False,False,False,False,False,False,False,False,81.500000,76.201418,5.298582
2025-04-26,2025,rf_grid,0,2,False,False,False,False,False,False,False,False,81.000000,76.776297,4.223703
2025-04-27,2025,rf_grid,0,2,False,False,False,False,False,False,False,False,80.000000,77.210091,2.789909
2025-04-28,2025,rf_grid,0,2,False,False,False,False,False,False,False,False,78.500000,77.070866,1.429134
2025-04-29,2025,rf_grid,0,3,False,False,False,False,False,False,False,False,80.900000,76.767196,4.132804
2025-04-30,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,78.500000,74.084020,4.415980
2025-05-01,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,80.000000,65.103057,14.896943
2025-05-02,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,78.800000,65.563598,13.236402
2025-05-03,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,79.000000,65.608218,13.391782
2025-05-04,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,79.000000,65.666823,13.333177
2025-05-05,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,78.000000,65.411949,12.588051
2025-05-06,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,78.250000,64.853268,13.396732
2025-05-07,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,76.000000,65.412653,10.587347
2025-05-08,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,77.400000,65.267877,12.132123
2025-05-09,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,74.500000,65.540341,8.959659
2025-05-10,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,73.500000,53.511848,19.988152
2025-05-11,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,71.000000,58.086715,12.913285
2025-05-12,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,67.100000,60.736341,6.363659
2025-05-13,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,65.000000,58.816340,6.183660
2025-05-14,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,64.600000,58.431948,6.168052
2025-05-15,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,62.200000,57.645678,4.554322
2025-05-16,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,63.500000,56.268291,7.231709
2025-05-17,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,60.000000,55.547143,4.452857
2025-05-18,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,58.000000,55.319428,2.680572
2025-05-19,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,55.800000,56.044518,0.244518
2025-05-20,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,55.000000,56.530931,1.530931
2025-05-21,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,53.500000,49.666358,3.833642
2025-05-22,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,53.000000,53.892497,0.892497
2025-05-23,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,51.100000,53.902594,2.802594
2025-05-24,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,48.200000,54.083523,5.883523
2025-05-25,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,49.000000,53.984168,4.984168
2025-05-26,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,47.000000,52.362044,5.362044
2025-05-27,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,40.500000,53.997189,13.497189
2025-05-28,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,43.900000,52.031727,8.131727
2025-05-29,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,46.000000,53.166559,7.166559
2025-05-30,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,45.500000,49.305279,3.805279
2025-05-31,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,43.500000,50.421705,6.921705
2025-06-01,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,42.500000,49.026201,6.526201
2025-06-02,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,42.900000,48.393691,5.493691
2025-06-03,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,42.000000,49.284584,7.284584
2025-06-04,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,41.000000,45.653566,4.653566
2025-06-05,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,41.000000,43.767033,2.767033
2025-06-06,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,39.100000,47.963899,8.863899
2025-06-07,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,40.500000,44.432796,3.932796
2025-06-08,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,41.500000,47.569487,6.069487
2025-06-09,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,44.500000,47.054132,2.554132
2025-06-10,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,43.600000,46.710321,3.110321
2025-06-11,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,41.800000,49.745972,7.945972
2025-06-12,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,42.600000,49.721688,7.121688
2025-06-13,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,41.500000,46.402746,4.902746
2025-06-14,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,41.100000,46.426031,5.326031
2025-06-15,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,40.000000,45.818233,5.818233
2025-06-16,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,43.000000,42.944359,0.055641
2025-06-17,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,40.500000,43.308553,2.808553
2025-06-18,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,40.500000,42.617341,2.117341
2025-06-19,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,41.100000,46.806265,5.706265
2025-06-20,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,42.100000,46.699509,4.599509
2025-06-21,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,40.500000,47.441178,6.941178
2025-06-22,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,40.500000,47.133285,6.633285
2025-06-23,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,41.500000,51.439369,9.939369
2025-06-24,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,42.000000,48.571668,6.571668
2025-06-25,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,41.000000,48.627607,7.627607
2025-06-26,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,42.000000,52.751764,10.751764
2025-06-27,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,41.000000,54.501554,13.501554
2025-06-28,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,41.000000,49.896367,8.896367
2025-06-29,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,40.500000,49.857525,9.357525
2025-06-30,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,40.000000,49.148876,9.148876
2025-07-01,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,41.100000,49.337750,8.237750
2025-07-02,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,41.500000,50.221387,8.721387
2025-07-03,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,41.000000,50.827518,9.827518
2025-07-04,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,42.600000,50.630124,8.030124
2025-07-05,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,42.200000,50.175806,7.975806
2025-07-06,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,43.200000,50.022571,6.822571
2025-07-07,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,44.800000,54.964504,10.164504
2025-07-08,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,44.150000,50.629095,6.479095
2025-07-09,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,44.500000,51.260424,6.760424
2025-07-10,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,46.000000,51.461036,5.461036
2025-07-11,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,47.000000,55.555779,8.555779
2025-07-12,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,48.000000,55.924480,7.924480
2025-07-13,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,48.000000,56.198321,8.198321
2025-07-14,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,53.000000,58.062876,5.062876
2025-07-15,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,54.500000,57.869030,3.369030
2025-07-16,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,55.000000,57.830113,2.830113
2025-07-17,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,57.500000,56.441679,1.058321
2025-07-18,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,55.200000,56.334241,1.134241
2025-07-19,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,56.300000,58.791855,2.491855
2025-07-20,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,56.800000,57.355033,0.555033
2025-07-21,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,56.000000,56.512417,0.512417
2025-07-22,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,57.000000,56.904582,0.095418
2025-07-23,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,58.000000,56.962866,1.037134
2025-07-24,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,55.500000,56.821951,1.321951
2025-07-25,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,58.500000,56.951554,1.548446
2025-07-30,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,60.400000,62.727750,2.327750
2025-07-31,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,60.500000,62.888856,2.388856
2025-08-01,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,62.000000,64.811878,2.811878
2025-08-02,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,63.500000,64.476348,0.976348
2025-08-03,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,64.500000,63.638212,0.861788
2025-08-04,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,63.000000,62.639993,0.360007
2025-08-05,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,61.750000,63.641214,1.891214
2025-08-06,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,61.400000,63.472838,2.072838
2025-08-07,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,67.500000,64.603977,2.896023
2025-08-08,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,65.000000,64.681391,0.318609
2025-08-09,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,63.500000,64.443233,0.943233
2025-08-10,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,64.000000,63.567012,0.432988
2025-08-11,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,65.000000,63.755441,1.244559
2025-08-12,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,64.000000,64.411097,0.411097
2025-08-13,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,63.000000,63.742011,0.742011
2025-08-14,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,64.500000,63.486143,1.013857
2025-08-15,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,65.500000,63.635968,1.864032
2025-08-16,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,63.800000,63.822652,0.022652
2025-08-17,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,63.100000,64.739173,1.639173
2025-08-18,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,64.500000,64.328923,0.171077
2025-08-19,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,65.500000,62.735959,2.764041
2025-08-20,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,64.500000,62.741423,1.758577
2025-08-21,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,65.000000,63.339314,1.660686
2025-08-22,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,66.000000,63.676804,2.323196
2025-08-23,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,66.000000,63.432096,2.567904
2025-08-24,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,67.500000,63.736991,3.763009
2025-08-25,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,65.400000,64.719128,0.680872
2025-08-26,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,63.400000,63.348156,0.051844
2025-08-27,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,63.100000,63.611744,0.511744
2025-08-28,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,62.000000,62.337185,0.337185
2025-08-29,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,58.000000,58.174239,0.174239
2025-08-30,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,59.500000,53.602368,5.897632
2025-08-31,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,60.000000,57.270692,2.729308
2025-09-01,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,60.000000,58.034128,1.965872
2025-09-02,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,59.000000,58.414942,0.585058
2025-09-03,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,59.000000,58.435617,0.564383
2025-09-04,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,57.500000,58.301314,0.801314
2025-09-05,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,59.000000,58.319852,0.680148
2025-09-06,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,59.000000,58.171867,0.828133
2025-09-07,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,60.500000,65.001504,4.501504
2025-09-08,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,61.500000,64.920312,3.420312
2025-09-09,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,62.000000,64.231549,2.231549
2025-09-10,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,63.000000,64.043120,1.043120
2025-09-11,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,63.000000,64.823824,1.823824
2025-09-12,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,62.900000,64.823824,1.923824
2025-09-13,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,67.000000,64.006299,2.993701
2025-09-14,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,64.000000,64.787003,0.787003
2025-09-15,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,64.000000,65.097694,1.097694
2025-09-16,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,62.000000,64.117714,2.117714
2025-09-17,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,61.000000,59.173978,1.826022
2025-09-18,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,63.500000,57.920240,5.579760
2025-09-19,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,61.500000,57.953766,3.546234
2025-09-20,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,59.500000,57.993208,1.506792
2025-09-29,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,59.000000,57.843651,1.156349
2025-09-30,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,59.000000,59.680968,0.680968
2025-10-01,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,58.900000,59.370630,0.470630
2025-10-02,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,59.400000,63.318205,3.918205
2025-10-07,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,59.750000,59.981504,0.231504
2025-10-08,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,61.000000,63.511973,2.511973
2025-10-09,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,63.500000,61.283244,2.216756
2025-10-10,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,62.500000,57.859833,4.640167
2025-10-11,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,60.700000,59.858145,0.841855
2025-10-12,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,61.500000,57.799200,3.700800
2025-10-13,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,62.500000,60.524734,1.975266
2025-10-14,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,63.000000,58.677978,4.322022
2025-10-15,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,62.000000,59.507571,2.492429
2025-10-16,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,61.000000,61.793778,0.793778
2025-10-17,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,60.400000,60.348510,0.051490
2025-10-18,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,57.500000,59.877748,2.377748
2025-10-19,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,58.000000,60.321470,2.321470
2025-10-20,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,61.000000,60.367241,0.632759
2025-10-21,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,58.500000,60.815991,2.315991
2025-10-22,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,59.000000,60.878290,1.878290
2025-10-23,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,55.000000,60.478703,5.478703
2025-10-24,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,60.700000,60.735465,0.035465
2025-10-25,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,60.900000,61.077324,0.177324
2025-10-26,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,60.000000,61.056250,1.056250
2025-10-27,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,61.500000,60.559229,0.940771
2025-10-28,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,60.000000,60.496929,0.496929
2025-10-29,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,60.000000,60.559229,0.559229
2025-10-30,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,58.500000,60.478703,1.978703
2025-10-31,2025,rf_grid,0,0,False,False,False,False,False,False,False,False,55.000000,59.904957,4.904957
2025-11-01,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,54.500000,59.721977,5.221977
2025-11-02,2025,rf_grid,0,2,False,False,False,False,False,False,False,False,55.000000,60.292279,5.292279
2025-11-03,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,56.000000,58.146377,2.146377
2025-11-04,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,62.000000,58.085718,3.914282
2025-11-05,2025,rf_grid,0,2,False,False,False,False,False,False,False,False,59.400000,57.143742,2.256258
2025-11-06,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,51.000000,53.558323,2.558323
2025-11-07,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,57.500000,56.760304,0.739696
2025-11-08,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,61.000000,53.039762,7.960238
2025-11-09,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,59.500000,53.179998,6.320002
2025-11-10,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,60.500000,53.382124,7.117876
2025-11-11,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,59.000000,56.670846,2.329154
2025-11-12,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,58.000000,58.486750,0.486750
2025-11-13,2025,rf_grid,0,2,False,False,False,False,False,False,False,False,60.500000,58.416708,2.083292
2025-11-14,2025,rf_grid,0,2,False,False,False,False,False,False,False,False,58.500000,58.292094,0.207906
2025-11-15,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,59.500000,57.880423,1.619577
2025-11-16,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,58.000000,58.332369,0.332369
2025-11-17,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,60.500000,58.146207,2.353793
2025-11-18,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,58.500000,58.219676,0.280324
2025-11-19,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,64.000000,58.215823,5.784177
2025-11-20,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,64.900000,58.055509,6.844491
2025-11-21,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,64.500000,57.985894,6.514106
2025-11-22,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,65.500000,58.047433,7.452567
2025-11-23,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,65.000000,58.047433,6.952567
2025-11-24,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,65.000000,58.115917,6.884083
2025-11-25,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,64.000000,57.594805,6.405195
2025-11-26,2025,rf_grid,0,1,False,False,False,False,False,False,False,False,65.000000,54.522071,10.477929
2025-11-27,2025,rf_grid,0,2,False,False,False,False,False,False,False,False,63.500000,55.326278,8.173722
2025-04-15,2025,catboost,0,3,False,False,False,False,False,False,False,False,81.500000,76.535475,4.964525
2025-04-16,2025,catboost,0,3,False,False,False,False,False,False,False,False,81.700000,76.619680,5.080320
2025-04-17,2025,catboost,0,3,False,False,False,False,False,False,False,False,81.500000,77.014834,4.485166
2025-04-18,2025,catboost,0,2,False,False,False,False,False,False,False,False,82.500000,76.971890,5.528110
2025-04-19,2025,catboost,0,1,False,False,False,False,False,False,False,False,81.100000,79.189296,1.910704
2025-04-20,2025,catboost,0,1,False,False,False,False,False,False,False,False,79.100000,79.461305,0.361305
2025-04-21,2025,catboost,0,1,False,False,False,False,False,False,False,False,80.500000,80.169808,0.330192
2025-04-22,2025,catboost,0,1,False,False,False,False,False,False,False,False,79.500000,78.316740,1.183260
2025-04-23,2025,catboost,0,1,False,False,False,False,False,False,False,False,81.500000,78.562764,2.937236
2025-04-24,2025,catboost,0,1,False,False,False,False,False,False,False,False,80.500000,77.192033,3.307967
2025-04-25,2025,catboost,0,2,False,False,False,False,False,False,False,False,81.500000,79.257368,2.242632
2025-04-26,2025,catboost,0,2,False,False,False,False,False,False,False,False,81.000000,79.748307,1.251693
2025-04-27,2025,catboost,0,2,False,False,False,False,False,False,False,False,80.000000,80.387858,0.387858
2025-04-28,2025,catboost,0,2,False,False,False,False,False,False,False,False,78.500000,79.297101,0.797101
2025-04-29,2025,catboost,0,3,False,False,False,False,False,False,False,False,80.900000,78.648086,2.251914
2025-04-30,2025,catboost,0,1,False,False,False,False,False,False,False,False,78.500000,79.774464,1.274464
2025-05-01,2025,catboost,0,1,False,False,False,False,False,False,False,False,80.000000,71.850341,8.149659
2025-05-02,2025,catboost,0,1,False,False,False,False,False,False,False,False,78.800000,71.590981,7.209019
2025-05-03,2025,catboost,0,1,False,False,False,False,False,False,False,False,79.000000,71.484309,7.515691
2025-05-04,2025,catboost,0,1,False,False,False,False,False,False,False,False,79.000000,71.428027,7.571973
